"ID1","ID2","FormTime","DisTime","AgeGap","MSM","CondomUsingFormation"
628,680,67.0255949237,67.5800625468,4.8210744408,0,0
634,680,52.0183787255,67.5800625468,4.4677663230,0,0
641,680,50.0464656457,67.5800625468,3.7052621655,0,0
653,680,49.8494741243,67.5800625468,2.6966639045,0,0
664,680,50.2794913924,67.5800625468,1.8334236199,0,0
626,636,51.0380291133,67.5978573829,1.2608325251,0,0
87,332,24.4861833693,67.6029349088,6.7084850460,0,0
87,412,37.0347918538,67.6029349088,12.4486054877,0,0
87,414,47.8442229180,67.6029349088,12.6188296943,0,0
87,497,54.2758447608,67.6029349088,22.1654106282,0,0
80,480,57.0623062660,67.6559809838,14.0485385702,0,0
466,480,36.8711241617,67.6559809838,1.2710344512,0,0
506,480,31.7135189313,67.6559809838,-3.0346624704,0,0
682,691,61.5463575715,67.7202716378,1.6266933460,0,0
427,538,44.2861974344,67.7542507703,12.3063526127,0,0
456,538,46.5521348314,67.7542507703,8.6207754526,0,0
518,538,35.3410384297,67.7542507703,1.7792320336,0,0
101,418,40.7100143300,67.8366338766,7.3632769705,0,0
188,418,47.6024798537,67.8366338766,10.0604539062,0,0
716,765,59.0360313284,68.0760362558,5.2754698191,0,0
513,592,44.3749146092,68.0879268419,7.3965694945,0,0
672,739,60.8153803514,68.0967289147,7.2225101630,0,1
798,825,66.6951851756,68.1754414263,3.2703268653,0,0
705,759,58.5817838492,68.1796725608,6.0500149159,0,1
492,595,59.0955566931,68.1880362074,10.3246871714,0,0
510,604,60.0664357718,68.2018768035,9.9390688188,0,0
449,567,49.8471421925,68.2898934513,12.4728385680,0,0
705,770,61.6295388326,68.3613335515,6.9859697300,0,0
682,771,59.5016827549,68.4389500896,9.5902427550,0,0
628,685,60.1447132836,68.4953350565,5.2562149101,0,0
407,527,57.3212456755,68.5186121455,15.2314990786,0,0
407,541,56.7214005477,68.5186121455,16.4717485154,0,0
47,465,53.3319256677,68.5681477499,17.8699630126,0,0
47,504,59.1493351444,68.5681477499,21.9102459655,0,0
577,541,62.8900726992,68.6347006149,-3.5370116133,0,0
788,846,68.3765812042,68.8159221064,6.4135582789,0,0
705,794,62.6245557299,68.8837136324,10.0019067012,0,1
133,414,46.9065447666,68.9345052201,13.9185708094,0,0
450,548,64.0033559526,68.9468223090,10.3016049531,0,0
457,548,66.7136410166,68.9468223090,8.8131129363,0,0
466,548,60.7603243610,68.9468223090,7.9681803870,0,1
513,548,37.2325846833,68.9468223090,2.5805832799,0,0
188,411,44.1638563082,68.9760622542,9.2270799130,0,0
188,423,25.7202670991,68.9760622542,10.8142048781,0,0
188,451,57.4458700130,68.9760622542,14.1679724778,0,0
188,468,60.0219739112,68.9760622542,16.5129677613,0,0
568,612,66.8690296381,69.0956869582,5.3966798486,0,0
671,733,57.3905115207,69.0998845915,6.8272269935,0,0
474,527,39.2359743220,69.1253291347,5.6091389927,0,0
474,536,34.5386746036,69.1253291347,6.3675680124,0,0
474,576,52.6490313553,69.1253291347,10.0833581775,0,0
474,580,60.6069838646,69.1253291347,10.6268396971,0,0
474,608,60.5276556954,69.1253291347,14.3352036781,0,0
474,639,60.2288884035,69.1253291347,17.7424462361,0,0
502,574,58.6091148663,69.1264193373,6.8859269078,0,0
626,636,67.7510014662,69.1909930937,1.2608325251,0,0
731,846,68.3154195870,69.2220628601,12.7276179420,0,0
464,595,60.5299318233,69.2252797558,13.3958889131,0,0
511,633,68.2540658620,69.2295067231,13.0561435771,0,0
644,633,52.2401969095,69.2295067231,-1.1595450050,0,0
440,539,54.4048074841,69.2413232052,10.7350032304,0,0
440,541,44.1879758811,69.2413232052,10.8351120997,0,0
440,567,65.7666698476,69.2413232052,13.2717742709,0,0
634,657,59.4203065408,69.4059016637,2.1510194278,0,0
81,468,53.0066612929,69.4149565360,15.7776486822,0,0
489,574,53.9970562909,69.4272207917,8.4062463912,0,0
489,580,50.3351341971,69.4272207917,9.2305944470,0,0
713,744,61.5037200784,69.5013017082,2.8802873036,0,0
786,837,67.5800555752,69.5345502421,5.6212051808,0,0
654,687,54.6854062346,69.5548928931,3.1860326221,0,0
654,722,66.3855727014,69.5548928931,7.1207018832,0,0
654,729,67.3130803336,69.5548928931,7.6685593021,0,0
678,733,65.3166975281,69.5666970966,6.2578160026,0,1
626,541,49.0552163232,69.6347719313,-9.4137026985,0,0
151,328,16.4079043151,69.6382206664,1.6973125342,0,0
81,414,61.3025003285,69.6454817692,8.8165859045,0,0
734,760,65.1393933883,69.6693358064,2.9863028083,0,0
513,586,39.0849822583,69.7543092356,6.3487472947,0,0
464,505,33.0508035991,69.8327980790,4.3797289389,0,0
842,855,69.1229352620,69.8612827540,0.8871084963,0,0
609,665,51.5930960651,69.8635705960,5.6126627078,0,0
507,519,35.5345577646,69.8821677460,1.4012812274,0,0
602,643,46.3662971497,69.9460413034,4.7307711214,0,0
510,586,39.0831530366,69.9629330765,7.1855925215,0,0
682,771,68.4737269989,69.9936899391,9.5902427550,0,0
37,238,16.4754061955,70.0299745655,3.1291121499,0,0
37,435,67.1481765620,70.0299745655,14.5131827757,0,0
37,497,60.5491006516,70.0299745655,20.9722742213,0,0
151,454,50.7355171777,70.0934917974,13.7864286189,0,0
408,454,30.0251962658,70.0934917974,7.2383978412,0,0
507,526,36.5167303622,70.2413550796,1.9715605757,0,0
507,551,37.6492061508,70.2413550796,4.0174249589,0,0
507,561,36.6381392757,70.2413550796,4.9657740630,0,0
507,574,37.9450207682,70.2413550796,6.2745213418,0,0
507,588,59.0067333432,70.2413550796,7.5952935382,0,0
507,595,47.7222041447,70.2413550796,8.7704118482,0,0
507,616,53.9625719825,70.2413550796,11.4018274570,0,0
507,622,68.7470111134,70.2413550796,12.0330231215,0,0
507,636,64.1251502540,70.2413550796,13.9959533536,0,0
507,639,61.4190777289,70.2413550796,14.2144759366,0,0
819,854,68.8599463473,70.2914851336,3.6651946986,0,0
711,748,61.2407629751,70.3718046739,4.1743980614,0,1
438,479,38.8848680000,70.3749602965,4.5417097224,0,0
88,441,59.1695562810,70.5390482786,13.0681875574,0,0
88,452,54.5229403876,70.5390482786,14.5380426594,0,0
88,488,70.4754980738,70.5390482786,18.1305026071,0,0
88,498,68.4655808726,70.5390482786,19.1503265543,0,0
490,580,65.2980072529,70.7656858769,9.2088571980,0,0
600,636,46.2640292670,70.8067177559,4.1441965853,0,0
788,792,63.5020325077,70.9905863573,0.4504769598,0,0
437,432,24.0381746938,       inf,-0.6462208855,0,0
437,452,26.6224153963,       inf,1.8493188297,0,0
437,477,35.1925011000,       inf,4.5100948818,0,0
437,498,39.7804072588,       inf,6.4616027245,0,0
437,501,55.4364728047,       inf,7.1293913676,0,0
437,519,67.7549465598,       inf,9.1636617018,0,0
437,529,43.2981780866,       inf,10.0127245155,0,0
437,534,47.5804698829,       inf,10.4050271372,0,0
437,541,34.9917724685,       inf,11.0837986044,0,0
437,545,65.5687078050,       inf,11.2089261028,0,0
437,549,67.2739810671,       inf,11.6506716221,0,0
437,587,59.2376404078,       inf,15.3243515196,0,0
437,639,59.5169273893,       inf,21.9768564110,0,0
795,804,63.7298699365,       inf,0.9513677612,0,0
795,837,68.0705713679,       inf,4.7363629940,0,0
573,629,45.4974947501,       inf,7.1521873861,0,0
573,659,49.4620747376,       inf,9.8029314357,0,0
573,686,60.4158554767,       inf,12.5065085707,0,0
573,692,61.7492546549,       inf,13.6981638158,0,0
573,706,60.7288817484,       inf,14.5964828015,0,1
839,837,67.3581341253,       inf,-0.0737766488,0,0
670,736,57.9237562961,       inf,7.2645914298,0,1
670,745,56.9900212463,       inf,7.9532303438,0,1
619,629,47.9068039283,       inf,1.5761554743,0,0
781,787,65.1566831681,       inf,0.5917363624,0,0
781,828,68.5478341293,       inf,5.4807073930,0,0
577,536,38.7816554056,       inf,-4.0188320305,0,0
577,541,68.6682484570,       inf,-3.5370116133,0,0
577,638,69.3293143824,       inf,7.3440457072,0,0
718,691,54.9911910882,       inf,-2.3920584557,0,0
718,744,67.2638994252,       inf,2.6084739373,0,1
594,599,42.5355434910,       inf,0.8865882478,0,1
594,612,42.9253273597,       inf,2.4773583394,0,0
594,656,68.9011489724,       inf,6.9474251340,0,0
427,477,39.3308549562,       inf,5.8968019006,0,0
427,500,30.7548018665,       inf,8.2324605787,0,0
427,537,59.5428216980,       inf,12.1375677918,0,0
427,595,67.7124360294,       inf,17.9194993413,0,0
427,596,56.2612741361,       inf,18.1018985167,0,0
427,601,70.2333084728,       inf,19.0590682556,0,0
427,608,68.6810170949,       inf,19.9563208717,0,0
427,643,66.3035518979,       inf,23.8405184792,0,0
676,685,68.5104076551,       inf,0.9583309754,0,0
676,686,54.1444296885,       inf,1.1622253597,0,0
676,706,69.6711954223,       inf,3.2521995905,0,1
676,732,60.2195410160,       inf,6.4551717243,0,1
742,691,57.0958047781,       inf,-4.9167155178,0,0
742,710,69.2370729466,       inf,-3.1455862374,0,0
630,637,45.7710390968,       inf,0.6726842255,0,1
630,747,70.3730164199,       inf,12.3660586319,0,0
798,804,64.1941817011,       inf,0.8258007502,0,0
798,814,64.5810121112,       inf,1.8329013616,0,0
798,825,68.4601225144,       inf,3.2703268653,0,0
833,802,68.9768446805,       inf,-3.6966120374,0,0
758,746,68.5876667932,       inf,-1.1348499669,0,0
788,813,67.3514992831,       inf,2.4067763760,0,0
788,846,68.8875373037,       inf,6.4135582789,0,0
775,760,60.2478501837,       inf,-1.2623072032,0,0
775,792,65.4565161550,       inf,2.3007022563,0,0
438,532,64.8538044908,       inf,10.2059988112,0,0
438,539,58.5557914780,       inf,10.9364150289,0,0
438,551,69.7886679179,       inf,11.7325307271,0,0
438,561,54.6661758733,       inf,12.6808798312,0,0
408,411,25.2879359838,       inf,1.7671309782,0,0
408,441,38.6691607945,       inf,5.6344695204,0,0
408,497,30.2985889810,       inf,11.6385369827,0,0
408,498,49.6720920800,       inf,11.7166085173,0,0
408,500,70.9420785250,       inf,12.1007593527,0,0
408,509,52.9231700857,       inf,13.1674959575,0,0
486,476,34.9562311685,       inf,-0.7272965455,0,0
486,477,29.7894482796,       inf,-0.6099313526,0,0
486,500,52.9736964217,       inf,1.7257273255,0,0
486,541,35.1493423186,       inf,5.9637723699,0,0
486,586,47.4485886933,       inf,10.0552299622,0,0
773,807,64.4045667782,       inf,4.0335628634,0,0
773,813,67.5928969579,       inf,4.6450911132,0,0
773,821,65.6430682417,       inf,5.5931917850,0,0
752,744,57.8049883799,       inf,-1.2571265653,0,0
752,763,59.5710574365,       inf,1.0717749441,0,0
752,785,61.9127536712,       inf,3.8423272837,0,0
752,813,70.6107048901,       inf,6.5243887007,0,0
752,828,67.6829040194,       inf,8.8766554761,0,0
752,846,69.4069408612,       inf,10.5311706037,0,0
590,618,44.0945608505,       inf,3.6435308299,0,0
590,636,55.2775460486,       inf,5.9940399588,0,0
590,640,53.3045682990,       inf,6.2465497554,0,0
818,802,67.8650409218,       inf,-1.8033674538,0,0
818,849,69.4888947762,       inf,3.4244623732,0,0
818,850,69.2528959738,       inf,3.4616814554,0,0
764,763,60.6284321226,       inf,-0.1505368007,0,0
508,497,32.8742150582,       inf,-1.4036578336,0,0
508,526,61.3154024596,       inf,1.9467520265,0,0
508,580,48.4677327099,       inf,7.0740608484,0,0
865,870,70.8776124292,       inf,0.6138678925,0,0
678,739,61.7217823351,       inf,6.6632766526,0,1
678,750,57.7258935249,       inf,8.1476326119,0,0
678,771,69.8175451316,       inf,9.9931906862,0,1
682,686,50.4644129168,       inf,0.4945617768,0,0
682,733,65.2569738735,       inf,5.8548680714,0,0
682,736,56.3130951143,       inf,6.1867707056,0,0
682,748,67.4622630318,       inf,7.6217544253,0,0
682,771,70.0132802276,       inf,9.5902427550,0,0
847,850,69.0878523007,       inf,0.2289919097,0,0
799,811,64.2916007848,       inf,1.2956569147,0,0
799,817,66.3320821517,       inf,2.1608531176,0,0
741,785,62.6203217702,       inf,5.1933976436,0,0
741,797,66.6293929422,       inf,6.1750253492,0,0
494,521,46.3359036045,       inf,3.0503711697,0,0
494,536,47.7148496688,       inf,4.3592621887,0,0
494,539,41.8569368008,       inf,4.7409737366,0,0
494,541,66.1431095334,       inf,4.8410826059,0,0
494,588,60.3957243570,       inf,9.1149580141,0,0
494,617,63.2568125371,       inf,13.0454160081,0,0
786,804,63.5307470928,       inf,1.8362099480,0,0
786,837,69.7464484298,       inf,5.6212051808,0,0
786,863,70.5655503828,       inf,8.2404668119,0,0
664,631,50.0312889821,       inf,-2.8017979111,0,0
664,702,58.6426351397,       inf,4.3750959697,0,0
664,722,63.9382263670,       inf,6.4359619606,0,0
578,622,46.3697962785,       inf,5.0276863827,0,0
578,679,61.1788879026,       inf,10.8832027596,0,0
606,642,49.3995597840,       inf,3.9026606230,0,0
671,729,54.9052733592,       inf,5.9782816050,0,0
671,736,57.6815875515,       inf,7.1591296277,0,0
671,748,68.3283323719,       inf,8.5941133475,0,0
671,760,67.7388684949,       inf,9.8617910514,0,0
671,794,63.9160542948,       inf,13.5168435673,0,0
684,685,50.5236817642,       inf,0.0195660930,0,0
684,722,59.9783201805,       inf,4.1869639644,0,0
439,441,24.5282371191,       inf,0.3117299624,0,0
439,488,30.7827612208,       inf,5.3740450121,0,0
439,551,59.0990121977,       inf,11.7120716681,0,0
439,576,66.9392819217,       inf,14.2500345871,0,0
439,582,54.5698162536,       inf,15.0353435015,0,0
453,525,67.5202212907,       inf,7.6690696804,0,0
453,537,60.7059015225,       inf,8.7870140048,0,0
453,541,50.3450777443,       inf,9.1199518362,0,0
623,640,46.2298154036,       inf,2.0282933292,0,0
623,656,51.0951393794,       inf,3.4556884321,0,0
566,604,55.3564889592,       inf,4.6802716277,0,0
566,612,48.1868628298,       inf,5.7197110667,0,0
566,620,43.7013850439,       inf,6.3965597945,0,0
566,624,44.1311957913,       inf,6.9663264837,0,0
566,642,57.5412353374,       inf,9.1302003757,0,0
566,659,58.9840573829,       inf,10.5312220062,0,0
566,689,66.0569519827,       inf,13.6999158076,0,0
832,794,67.0871556419,       inf,-4.5561308215,0,1
832,840,67.8349900484,       inf,0.8265528697,0,0
832,862,70.1754588315,       inf,2.9019924077,0,0
463,497,30.2921002252,       inf,3.3940041197,0,0
463,514,41.1397529710,       inf,5.8778821851,0,0
463,534,35.2701212176,       inf,7.4155000669,0,0
463,537,47.7904525347,       inf,7.7613337027,0,0
463,559,53.0824162923,       inf,9.5994749746,0,0
463,561,62.7913471334,       inf,9.7386274671,0,0
463,580,52.9090026190,       inf,11.8717228016,0,0
463,587,61.7546013615,       inf,12.3348244492,0,0
463,639,67.7433270598,       inf,18.9873293406,0,0
634,675,62.3740520630,       inf,3.7762719796,0,0
853,843,69.2768195698,       inf,-0.6619192447,0,0
815,856,69.0491342520,       inf,4.1121947446,0,0
518,545,40.2176047258,       inf,2.0685125425,0,1
518,564,36.9644122393,       inf,3.8514935709,0,0
518,579,46.2328439445,       inf,5.6940400783,0,1
518,608,44.3376601423,       inf,9.4292002926,0,1
518,648,68.0799155488,       inf,13.4199602951,0,0
688,759,58.8118773671,       inf,7.7728507752,0,0
688,771,59.4869694698,       inf,8.7705006704,0,0
751,760,58.8520652499,       inf,1.0859255582,0,0
751,765,59.3044752155,       inf,1.3334661558,0,0
751,814,64.5067820489,       inf,6.8059172693,0,0
80,468,37.0939508260,       inf,13.1366053580,0,0
80,488,52.0336866316,       inf,14.7803711016,0,0
80,509,62.0982776345,       inf,17.2510824890,0,0
80,536,52.8284359985,       inf,19.9405705114,0,0
81,497,54.3007638120,       inf,18.3631668384,0,0
478,504,33.6454442122,       inf,2.8693829266,0,0
478,532,49.5440578882,       inf,5.6778710866,0,0
478,536,39.1603847014,       inf,6.0265757564,0,0
478,551,57.4253903099,       inf,7.2044030025,0,0
478,561,53.0952379976,       inf,8.1527521066,0,0
478,587,54.3239302553,       inf,10.7489490888,0,1
734,736,59.0867266703,       inf,0.2836413846,0,0
734,737,56.1745958069,       inf,0.2908162315,0,0
734,765,67.2586340986,       inf,3.2338434059,0,0
495,614,63.9073214110,       inf,12.7511265112,0,0
495,639,66.0991049688,       inf,15.6754956442,0,0
490,545,35.5992969140,       inf,5.5565334289,0,0
490,555,50.3342255311,       inf,6.6527233504,0,0
490,561,36.6367258450,       inf,7.0757618634,0,0
490,564,37.6786110587,       inf,7.3395144573,0,0
490,576,61.3642268263,       inf,8.6653756784,0,0
490,580,70.8374201382,       inf,9.2088571980,0,0
490,588,53.3125173462,       inf,9.7052813386,0,0
490,589,42.4848432564,       inf,9.7424997953,0,0
490,599,64.4037295310,       inf,11.7250091673,0,0
490,604,56.6864952107,       inf,12.2763398200,0,0
490,616,51.8045311333,       inf,13.5118152574,0,0
490,636,64.8133275317,       inf,16.1059411540,0,0
754,737,58.7456306520,       inf,-2.0537089053,0,0
754,746,58.2668583662,       inf,-0.8887503417,0,0
754,760,58.7861297838,       inf,0.6417776716,0,0
754,787,63.0459225792,       inf,3.6243822920,0,0
754,830,68.3166564358,       inf,8.6572806759,0,0
610,687,57.2980713196,       inf,7.9211162164,0,0
641,656,47.6263599180,       inf,1.2992757390,0,0
641,745,65.2262136771,       inf,10.7251448617,0,0
641,771,59.5857290994,       inf,13.4399779972,0,0
641,774,70.1427045150,       inf,13.9859575186,0,0
716,765,68.0789489685,       inf,5.2754698191,0,0
716,828,70.3417554858,       inf,12.8995048725,0,0
816,854,68.9288874950,       inf,3.7962919261,0,0
101,435,52.8065228303,       inf,9.9422175362,0,0
101,483,52.3268162865,       inf,14.9945197167,0,0
101,497,47.6230071051,       inf,16.4013089818,0,0
101,498,63.2676677178,       inf,16.4793805163,0,0
101,527,66.2980406602,       inf,19.8613269593,0,0
101,534,66.5711021925,       inf,20.4228049290,0,0
655,706,52.5022576262,       inf,5.1881361152,0,0
655,726,54.9278738075,       inf,7.3562251866,0,0
655,739,69.1896314219,       inf,8.8639288290,0,0
557,556,46.8259811555,       inf,-0.1091734944,0,0
557,595,44.1735781280,       inf,4.0433511629,0,0
557,629,63.2479508957,       inf,8.6394976632,0,0
557,662,68.7426690163,       inf,11.4431034999,0,0
749,800,64.4907551332,       inf,5.6836826831,0,0
602,687,65.4569623036,       inf,8.7890538945,0,0
602,722,69.2104985917,       inf,12.7237231556,0,0
698,771,59.7875398125,       inf,7.5444330152,0,1
819,808,65.8964257654,       inf,-1.1778177851,0,0
819,828,66.7744927120,       inf,1.4808187889,0,0
819,835,68.7102582646,       inf,1.9124799667,0,1
819,854,70.3035806776,       inf,3.6651946986,0,0
703,772,60.2326526574,       inf,7.1736894888,0,0
703,779,65.2749303609,       inf,8.3316678475,0,0
511,614,58.7183527375,       inf,10.7776267007,0,0
511,617,50.6760672919,       inf,11.0132714293,0,0
842,802,68.4929676597,       inf,-4.8113573519,0,0
842,840,68.3680145388,       inf,-0.3030846235,0,0
842,855,69.9252930754,       inf,0.8871084963,0,0
842,870,70.5602977341,       inf,2.4253603683,0,0
466,441,27.4197035857,       inf,-3.0594480672,0,1
466,514,41.2582308829,       inf,5.4284974606,0,0
466,527,40.5652822256,       inf,6.4046373727,0,0
466,551,57.3395019274,       inf,8.3408936385,0,1
466,558,39.1841681432,       inf,9.0864277907,0,0
466,561,49.5392776988,       inf,9.2892427426,0,0
466,580,46.7905267237,       inf,11.4223380771,0,1
466,591,70.0815133082,       inf,12.5318186861,0,0
711,737,56.1308078870,       inf,2.7465891885,0,0
711,753,60.5618642414,       inf,4.5121484071,0,1
711,759,60.8865416133,       inf,5.1452364959,0,0
603,638,64.6250611289,       inf,4.2125026173,0,0
603,643,46.3622852630,       inf,4.7014581528,0,0
603,659,47.7534025925,       inf,6.0273295647,0,0
603,668,65.5843854301,       inf,6.9970471970,0,0
603,686,65.1685521812,       inf,8.7309066998,0,0
562,561,36.8111445461,       inf,-0.1299577909,0,0
562,599,53.0656911948,       inf,4.5192895130,0,0
562,622,46.9516625020,       inf,6.9372912675,0,0
713,717,55.7095478372,       inf,0.1872770366,0,0
713,736,59.7852949723,       inf,2.4398322702,0,0
713,737,58.8164362612,       inf,2.4470071171,0,0
728,812,70.0420130643,       inf,9.3759876568,0,0
728,856,70.8751776331,       inf,14.1724466483,0,0
615,631,48.3879962347,       inf,2.1371372674,0,0
615,665,63.2788145130,       inf,5.1107218781,0,0
554,534,37.5400879901,       inf,-1.7699134508,0,0
554,561,36.6360187308,       inf,0.5532139493,0,0
554,580,59.8513834599,       inf,2.6863092838,0,1
554,586,39.1019524138,       inf,3.0003156086,0,1
554,593,45.5263489900,       inf,4.3030866238,0,1
554,601,51.6030443179,       inf,5.4974206487,0,0
766,830,67.3196101022,       inf,7.6356994807,0,0
769,797,64.9029310613,       inf,3.1820078960,0,0
769,828,66.6589190536,       inf,7.2347083829,0,0
481,524,33.6804057538,       inf,4.8514137866,0,0
481,534,34.3453922520,       inf,5.6664996425,0,0
481,561,42.0506864733,       inf,7.9896270427,0,0
481,580,40.6913167281,       inf,10.1227223772,0,0
481,592,56.6803263522,       inf,11.4845509017,0,0
481,617,69.6378322159,       inf,14.5496045119,0,0
481,624,69.8574110516,       inf,15.4762598552,0,0
139,417,61.8277713478,       inf,20.0931794123,0,0
724,702,61.0246555672,       inf,-2.2675260500,0,0
724,765,59.2416402445,       inf,4.4722474038,0,0
724,804,70.0370671899,       inf,8.9375979058,0,0
851,834,68.7478323855,       inf,-1.7060461517,0,0
851,857,69.4817553594,       inf,0.3595638428,0,0
585,612,42.8909768712,       inf,3.7948898688,0,0
585,617,43.2938240056,       inf,4.1148499426,0,0
585,637,52.8722082261,       inf,6.6849309772,0,0
585,639,45.8846948380,       inf,6.8035743469,0,0
585,643,46.3616524285,       inf,7.2805293964,0,0
585,656,52.1223153379,       inf,8.2649566634,0,0
585,668,66.1526170732,       inf,9.5761184406,0,1
585,690,53.1219289321,       inf,12.0438339993,0,0
585,692,54.2918655895,       inf,12.5016331884,0,0
585,708,64.7187756790,       inf,13.5222375473,0,0
585,722,69.3856559024,       inf,15.2734814305,0,0
585,729,70.6897648827,       inf,15.8213388494,0,1
585,732,70.5100738180,       inf,16.6029243080,0,0
820,870,70.5582358199,       inf,5.3698694498,0,0
672,686,50.6367765983,       inf,1.4567432184,0,0
672,729,54.9826760091,       inf,5.9681041244,0,1
672,745,57.2429135834,       inf,7.8375910611,0,0
672,770,67.5059608465,       inf,10.4907291155,0,1
672,771,60.6874632715,       inf,10.5524241966,0,1
672,794,64.5122608937,       inf,13.5066660867,0,1
810,793,68.2754056828,       inf,-1.7340677053,0,0
810,814,64.5147037395,       inf,0.3441844007,0,0
810,837,67.2842914872,       inf,3.1220790220,0,0
810,846,68.3833322814,       inf,4.1502834683,0,0
810,862,70.6269268768,       inf,5.7373684346,0,0
151,477,50.8713570291,       inf,16.3131314523,0,0
151,500,67.0660593271,       inf,18.6487901304,0,0
151,536,69.7945349436,       inf,22.4050147577,0,0
704,794,62.4451653802,       inf,10.0073420593,0,1
731,846,69.2240859355,       inf,12.7276179420,0,0
553,604,53.5695991900,       inf,6.0686991519,0,0
553,607,42.6875405648,       inf,6.6950082073,0,1
553,618,60.4642171439,       inf,7.5477913570,0,0
553,637,58.6696181281,       inf,9.9981796991,0,1
553,656,68.4873034542,       inf,11.5782053854,0,0
553,661,68.0916147417,       inf,12.0132836831,0,0
550,574,38.7059943179,       inf,2.2636056776,0,1
550,580,55.0702485091,       inf,3.0879537333,0,1
550,599,42.3915871756,       inf,5.6041057027,0,0
550,601,44.5843525385,       inf,5.8990650982,0,0
550,669,63.0027378773,       inf,13.1165616095,0,0
550,675,60.2585842271,       inf,13.3794346719,0,0
550,726,68.3242345397,       inf,18.9680271710,0,0
540,612,68.3145761730,       inf,7.9192174627,0,0
730,755,62.3972733231,       inf,3.3153730219,0,0
730,794,69.1044122534,       inf,7.4122570774,0,0
874,837,70.7491011148,       inf,-3.4569565991,0,0
874,843,70.7438749471,       inf,-2.5925019291,0,0
163,482,50.2884643583,       inf,15.5785832342,0,0
163,497,48.5067534670,       inf,17.2131126172,0,0
163,541,68.0335470848,       inf,21.9133800316,0,0
487,501,31.7484408261,       inf,1.9692947617,0,0
487,527,33.7941027973,       inf,4.6834525616,0,0
487,541,48.1685310038,       inf,5.9237019985,0,0
487,587,49.6027637650,       inf,10.1642549137,0,0
487,607,65.5912660885,       inf,13.3949449435,0,0
487,620,57.7254565867,       inf,14.4849240548,0,0
720,736,57.9779219452,       inf,1.8784802471,0,0
720,785,70.8971175434,       inf,7.4183891295,0,0
546,534,41.7686187572,       inf,-0.8881395370,0,1
546,541,41.9855097009,       inf,-0.2093680699,0,0
546,592,59.7370759290,       inf,4.9299117222,0,1
546,599,61.2168961741,       inf,6.0842351671,0,1
776,854,70.9123111473,       inf,8.7010570688,0,0
464,500,30.7535923406,       inf,3.7088501505,0,0
464,527,41.2067714347,       inf,6.7066457580,0,0
464,537,37.1645798508,       inf,7.6139573636,0,0
464,539,37.5888864442,       inf,7.8467863256,0,0
464,549,53.3734276126,       inf,8.5137682127,0,1
464,552,60.4468550061,       inf,8.7015310962,0,1
464,561,38.2810814620,       inf,9.5912511279,0,0
464,587,45.7812511120,       inf,12.1874481101,0,1
464,588,62.3621135218,       inf,12.2207706031,0,1
464,592,59.6312807390,       inf,13.0861749869,0,0
464,595,69.9736415999,       inf,13.3958889131,0,0
725,736,56.1166155706,       inf,1.4420221345,0,0
725,794,64.4462314384,       inf,7.7997360741,0,0
725,812,64.2718961113,       inf,9.5946779296,0,0
406,441,46.6383747195,       inf,5.7777337499,0,0
406,470,39.0824196083,       inf,9.2420358868,0,0
406,496,48.3215677644,       inf,11.7055576509,0,0
406,527,67.1286348824,       inf,15.2418191898,0,0
406,574,70.2518799518,       inf,19.4351718384,0,0
701,709,56.9692174035,       inf,0.3977580431,0,0
824,834,70.0109359121,       inf,1.2590940258,0,0
824,837,67.3533467369,       inf,1.5058876682,0,0
613,677,52.8122515596,       inf,6.4782253306,0,0
613,706,55.6169386292,       inf,9.5439237847,0,0
581,640,51.8047106730,       inf,7.0716565100,0,0
581,643,50.4317391574,       inf,7.5146243459,0,0
756,755,59.3437071984,       inf,-0.0180278382,0,0
756,763,58.8547927008,       inf,0.4904988205,0,0
756,767,61.7350736691,       inf,0.9689799125,0,0
723,710,56.7252022877,       inf,-1.1018353134,0,0
723,726,54.7432078580,       inf,0.2529671393,0,0
723,736,56.0859115488,       inf,1.6871127658,0,0
723,760,64.0731700698,       inf,4.3897741895,0,0
723,771,59.6225004274,       inf,5.0905848152,0,0
723,804,64.4353476508,       inf,9.1026652891,0,0
705,794,68.9378549856,       inf,10.0019067012,0,1
757,804,63.5259168656,       inf,5.1311436484,0,0
757,807,64.1532011985,       inf,5.3260331748,0,0
570,599,55.8071112232,       inf,3.5548973097,0,1
836,802,67.3506237776,       inf,-3.8459045412,0,0
836,863,70.2526464902,       inf,2.7417799436,0,0
778,793,63.7945145019,       inf,1.7024285967,0,0
778,814,70.3466833769,       inf,3.7806807027,0,0
469,596,55.6919316117,       inf,12.8970817388,0,0
469,622,68.7182379910,       inf,15.9772938367,0,0
783,763,62.4421854974,       inf,-2.3969461908,0,0
783,821,66.9044517393,       inf,4.0037682376,0,0
404,455,30.2488666873,       inf,8.4327380025,0,0
404,589,70.5263271901,       inf,21.6887532244,0,0
424,500,58.3830412462,       inf,8.7320318173,0,0
424,527,51.9482783432,       inf,11.7298274249,0,0
426,459,34.5621241988,       inf,4.1909911251,0,0
426,477,36.9725693778,       inf,6.0532498859,0,0
426,541,47.6064096541,       inf,12.6269536085,0,0
426,558,62.1158067299,       inf,14.0684945896,0,0
434,498,39.8500375731,       inf,6.8247822018,0,0
434,521,52.6337939206,       inf,9.6562666455,0,0
434,536,55.3942051200,       inf,10.9651576645,0,0
434,541,45.0944796540,       inf,11.4469780817,0,0
