3.4840094167,formation,man_75,75,0,74.0912759033,woman_399,399,1,53.2859802630
3.5000000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
3.5095684023,birth,woman_356,356,1,19.8521159874,(none),-1,-1,-1.0000000000
3.5095684023,(childborn),man_406,406,0,0.0000000000,(none),-1,-1,-1.0000000000
3.5198885135,birth,woman_264,264,1,25.9399259504,(none),-1,-1,-1.0000000000
3.5198885135,(childborn),man_407,407,0,0.0000000000,(none),-1,-1,-1.0000000000
3.5617398182,dissolution,man_132,132,0,25.7093568661,woman_302,302,1,15.9378411585
3.5617398182,(relationshipended),man_132,132,0,25.7093568661,woman_302,302,1,15.9378411585,formationtime,2.9744296855,relationage,0.5873101327
3.5697842452,normalmortality,man_28,28,0,54.5651602397,(none),-1,-1,-1.0000000000
3.6187431478,dissolution,man_129,129,0,20.2427456664,woman_228,228,1,17.7316025128
3.6187431478,(relationshipended),man_129,129,0,20.2427456664,woman_228,228,1,17.7316025128,formationtime,1.9131380875,relationage,1.7056050602
3.6524812809,formation,man_132,132,0,25.8000983289,woman_302,302,1,16.0285826212
3.6528326319,birth,woman_390,390,1,32.0431597770,(none),-1,-1,-1.0000000000
3.6528326319,(childborn),man_408,408,0,0.0000000000,(none),-1,-1,-1.0000000000
3.6631011924,formation,man_158,158,0,30.8320176745,woman_384,384,1,18.8827817907
3.6692724785,debut,man_131,131,0,15.0000000000,(none),-1,-1,-1.0000000000
3.6870526651,formation,man_126,126,0,37.9722619027,woman_245,245,1,26.2912092743
3.7093163440,formation,man_67,67,0,16.9127424194,woman_221,221,1,17.8216587765
3.7125840090,debut,man_102,102,0,15.0000000000,(none),-1,-1,-1.0000000000
3.7371841074,formation,man_107,107,0,50.0759337476,woman_215,215,1,36.7513485694
3.7500000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
3.7725286093,debut,woman_389,389,1,15.0000000000,(none),-1,-1,-1.0000000000
3.7862527501,debut,man_186,186,0,15.0000000000,(none),-1,-1,-1.0000000000
3.8271742579,dissolution,man_194,194,0,30.9220628808,woman_359,359,1,29.5220334109
3.8271742579,(relationshipended),man_194,194,0,30.9220628808,woman_359,359,1,29.5220334109,formationtime,0.4031921871,relationage,3.4239820708
3.8417087982,debut,man_68,68,0,15.0000000000,(none),-1,-1,-1.0000000000
3.9021767779,debut,man_21,21,0,15.0000000000,(none),-1,-1,-1.0000000000
3.9071111388,formation,man_194,194,0,31.0019997617,woman_258,258,1,21.1509617937
3.9686534455,formation,man_166,166,0,17.2713271469,woman_389,389,1,15.1961248362
4.0000000000,syncrefyear,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
4.0000000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
4.0610152119,formation,man_3,3,0,32.0731095985,woman_359,359,1,29.7558743649
4.0951265638,formation,man_167,167,0,22.4056060260,woman_302,302,1,16.4712279040
4.1633440578,debut,man_22,22,0,15.0000000000,(none),-1,-1,-1.0000000000
4.1656485755,birth,woman_309,309,1,29.9161142220,(none),-1,-1,-1.0000000000
4.1656485755,(childborn),woman_409,409,1,0.0000000000,(none),-1,-1,-1.0000000000
4.1876535412,debut,woman_395,395,1,15.0000000000,(none),-1,-1,-1.0000000000
4.1876535442,formation,man_159,159,0,16.8780655608,woman_395,395,1,15.0000000030
4.1876573487,formation,man_166,166,0,17.4903310501,woman_395,395,1,15.0000038075
4.1876810131,formation,man_132,132,0,26.3352980610,woman_395,395,1,15.0000274719
4.1924260645,formation,man_21,21,0,15.2902492866,woman_395,395,1,15.0047725233
4.2182909324,formation,man_117,117,0,17.9150155389,woman_395,395,1,15.0306373912
4.2500000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
4.2527708725,debut,man_181,181,0,15.0000000000,(none),-1,-1,-1.0000000000
4.3347620923,formation,man_139,139,0,18.2161526803,woman_395,395,1,15.1471085511
4.3428949158,debut,man_25,25,0,15.0000000000,(none),-1,-1,-1.0000000000
4.3563699966,debut,man_57,57,0,15.0000000000,(none),-1,-1,-1.0000000000
4.3673414816,debut,woman_290,290,1,15.0000000000,(none),-1,-1,-1.0000000000
4.3698179062,formation,man_57,57,0,15.0134479096,woman_395,395,1,15.1821643650
4.3710291208,formation,man_31,31,0,30.7279967459,woman_340,340,1,20.9439419058
4.3710474488,formation,man_159,159,0,17.0614594654,woman_290,290,1,15.0037059672
4.4089584691,normalmortality,man_35,35,0,30.3400834600,(none),-1,-1,-1.0000000000
4.4146438161,formation,man_68,68,0,15.5729350179,woman_290,290,1,15.0473023345
4.4304380359,formation,man_158,158,0,31.5993545180,woman_262,262,1,21.0522577337
4.4308440710,formation,man_167,167,0,22.7413235332,woman_395,395,1,15.2431905298
4.4822265767,formation,man_52,52,0,20.6459858574,woman_219,219,1,18.0744833162
4.5000000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
4.5168885300,formation,man_51,51,0,25.9776333422,woman_393,393,1,20.4863068713
4.5631788606,formation,man_84,84,0,44.2724282688,woman_357,357,1,30.1308073258
4.5987352482,conception,man_187,187,0,30.5054254046,woman_284,284,1,26.0526996705
4.6122201845,normalmortality,man_178,178,0,48.0518274865,(none),-1,-1,-1.0000000000
4.6122201845,(relationshipended),man_178,178,0,48.0518274865,woman_235,235,1,37.9416363833,formationtime,0.1983602456,relationage,4.4138599388
4.6122201845,(relationshipended),man_178,178,0,48.0518274865,woman_349,349,1,37.4069031381,formationtime,0.5397413588,relationage,4.0724788257
4.6857170347,conception,man_154,154,0,47.4836178488,woman_202,202,1,41.1673634991
4.7119611667,normalmortality,woman_313,313,1,69.7839639389,(none),-1,-1,-1.0000000000
4.7500000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
4.7817583259,debut,woman_280,280,1,15.0000000000,(none),-1,-1,-1.0000000000
4.7823122563,formation,man_4,4,0,18.7349188054,woman_280,280,1,15.0005539304
4.8161513021,debut,man_83,83,0,15.0000000000,(none),-1,-1,-1.0000000000
4.8326443678,normalmortality,woman_247,247,1,73.0975630705,(none),-1,-1,-1.0000000000
4.8403178987,conception,man_3,3,0,32.8524122853,woman_306,306,1,28.6339857857
4.8573417363,debut,woman_366,366,1,15.0000000000,(none),-1,-1,-1.0000000000
4.8715357904,debut,man_113,113,0,15.0000000000,(none),-1,-1,-1.0000000000
4.8815190711,debut,woman_287,287,1,15.0000000000,(none),-1,-1,-1.0000000000
4.9109989500,conception,man_69,69,0,72.3548346974,woman_288,288,1,49.3293887882
4.9218838149,dissolution,man_54,54,0,64.9469467771,woman_203,203,1,54.1446524629
4.9218838149,(relationshipended),man_54,54,0,64.9469467771,woman_203,203,1,54.1446524629,formationtime,1.0553945132,relationage,3.8664893017
4.9253583917,debut,woman_207,207,1,15.0000000000,(none),-1,-1,-1.0000000000
4.9263501220,formation,man_4,4,0,18.8789566711,woman_207,207,1,15.0009917303
5.0000000000,syncrefyear,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
5.0000000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
5.0105421054,conception,man_73,73,0,30.7757189150,woman_277,277,1,23.6383723589
5.0610519478,debut,man_155,155,0,15.0000000000,(none),-1,-1,-1.0000000000
5.0727054209,formation,man_132,132,0,27.2203224688,woman_218,218,1,16.7569825517
5.0753305693,dissolution,man_169,169,0,19.5105443957,woman_228,228,1,19.1881899344
5.0753305693,(relationshipended),man_169,169,0,19.5105443957,woman_228,228,1,19.1881899344,formationtime,1.8146993107,relationage,3.2606312586
5.0894142674,debut,man_123,123,0,15.0000000000,(none),-1,-1,-1.0000000000
5.1034613219,formation,man_94,94,0,19.9050807458,woman_366,366,1,15.2461195856
5.1118549166,debut,woman_237,237,1,15.0000000000,(none),-1,-1,-1.0000000000
5.1398730000,formation,man_158,158,0,32.3087894821,woman_356,356,1,21.4824205850
5.1569574541,formation,man_164,164,0,19.5369658663,woman_237,237,1,15.0451025375
5.1660941189,debut,woman_342,342,1,15.0000000000,(none),-1,-1,-1.0000000000
5.1725805848,formation,man_159,159,0,17.8629926014,woman_342,342,1,15.0064864659
5.1801843268,formation,man_166,166,0,18.4828580282,woman_366,366,1,15.3228425905
